id_compromiso,nivel_fuente,naturaleza,tema,fase,accion_o_requisito_normalizado,indicador_parametro,umbral_valor,unidad,frecuencia_plazo,momento_cumplimiento,responsable_o_actor,autoridad_control,documento_fuente,pagina_pdf,folio,seccion_numeral,cita_fuente,estado_en_expediente,metodo_extraccion,relacion_con_otro,criterio_inclusion,caveat
COM044,documentación del proyecto,medida/compromiso del proponente,,operación,"Adicionalmente, el titular del proyecto cuenta con amplia experiencia en la planificación de la continuidad de sus operaciones, y contará en todo momento con personal capacitado que responderá rápidamente, minimizando la necesidad del uso de los generadores.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,DP-Teros-24102023.pdf,18,,,"Adicionalmente, el titular del proyecto cuenta con amplia experiencia en la planificación de la continuidad de sus operaciones, y contará en todo momento con personal capacitado que responderá rápidamente, minimizando la necesidad del uso de los generadores.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM045,documentación del proyecto,previsión/descripcion del proyecto,energia,operación,"En base a un análisis del sistema de UTE, su confiabilidad y las mejoras previstas en el marco de este emprendimiento propuesto, se prevé que los cortes de energía de emergencia del sistema de UTE que requieran la operación de generadores ocurran menos de una vez por año.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,DP-Teros-24102023.pdf,18,,,"En base a un análisis del sistema de UTE, su confiabilidad y las mejoras previstas en el marco de este emprendimiento propuesto, se prevé que los cortes de energía de emergencia del sistema de UTE que requieran la operación de generadores ocurran menos de una vez por año.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM046,documentación del proyecto,medida/compromiso del proponente,,,Las alturas máximas que tendrán los edificios y toda infraestructura a instalar en todas las fases del emprendimiento propuesto cumplirán con las regulaciones vigentes de la Intendencia de Canelones.,,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,DP-Teros-24102023.pdf,19,,,Las alturas máximas que tendrán los edificios y toda infraestructura a instalar en todas las fases del emprendimiento propuesto cumplirán con las regulaciones vigentes de la Intendencia de Canelones.,"potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM047,documentación del proyecto,medida/compromiso del proponente,energia,operación,Dentro de este edificio se contará con el equipamiento necesario para la distribución de energía eléctrica y el sistema de enfriamiento para mantener el ambiente en las temperaturas de operación requeridas.,,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,DP-Teros-24102023.pdf,20,,,Dentro de este edificio se contará con el equipamiento necesario para la distribución de energía eléctrica y el sistema de enfriamiento para mantener el ambiente en las temperaturas de operación requeridas.,"potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM048,documentación del proyecto,medida/compromiso del proponente,,,"Se contará también con instalaciones de servicio para el personal, tales como oficinas, baños, kitchenette y sectores para el acopio temporal de residuos.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,DP-Teros-24102023.pdf,20,,,"Se contará también con instalaciones de servicio para el personal, tales como oficinas, baños, kitchenette y sectores para el acopio temporal de residuos.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM049,documentación del proyecto,medida/compromiso del proponente,,,También operarán en el predio otros sistemas de enfriamiento (y climatización) para funciones secundarias.,,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,DP-Teros-24102023.pdf,20,,,También operarán en el predio otros sistemas de enfriamiento (y climatización) para funciones secundarias.,"potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM050,documentación del proyecto,medida/compromiso del proponente,energia,,"Subestación eléctrica El emprendimiento propuesto contará con una subestación de maniobra de 150 kV de UTE, y lindera a ella, se contará también con una subestación propia, ubicadas ambas sobre el lateral Este del predio.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,DP-Teros-24102023.pdf,20,,,"Subestación eléctrica El emprendimiento propuesto contará con una subestación de maniobra de 150 kV de UTE, y lindera a ella, se contará también con una subestación propia, ubicadas ambas sobre el lateral Este del predio.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM051,documentación del proyecto,medida/compromiso del proponente,energia,,"Este sector incluirá las conexiones eléctricas tanto para el suministro de energía desde la subestación, como desde los generadores de emergencia.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,DP-Teros-24102023.pdf,20,,,"Este sector incluirá las conexiones eléctricas tanto para el suministro de energía desde la subestación, como desde los generadores de emergencia.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM052,documentación del proyecto,medida/compromiso del proponente,aire_emisiones,,Habrá generadores ubicados en el patio eléctrico que contarán con chimenea para el escape de los gases de combustión.,,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,DP-Teros-24102023.pdf,21,,,Habrá generadores ubicados en el patio eléctrico que contarán con chimenea para el escape de los gases de combustión.,"potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM053,documentación del proyecto,medida/compromiso del proponente,,,"Se contará con generadores de emergencia en el patio mecánico, que permitirán el funcionamiento de todos los componentes del sistema de enfriamiento aún ante cortes en el suministro eléctrico.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,DP-Teros-24102023.pdf,21,,,"Se contará con generadores de emergencia en el patio mecánico, que permitirán el funcionamiento de todos los componentes del sistema de enfriamiento aún ante cortes en el suministro eléctrico.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM054,documentación del proyecto,medida/compromiso del proponente,aire_emisiones,,Cada uno contará con una chimenea para el escape de los gases de combustión.,,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,DP-Teros-24102023.pdf,21,,,Cada uno contará con una chimenea para el escape de los gases de combustión.,"potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM055,documentación del proyecto,medida/compromiso del proponente,energia,,"De forma análoga a los patios eléctricos, los patios mecánicos contarán con la conexión al suministro eléctrico tanto desde la subestación eléctrica como desde los generadores de emergencia.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,DP-Teros-24102023.pdf,21,,,"De forma análoga a los patios eléctricos, los patios mecánicos contarán con la conexión al suministro eléctrico tanto desde la subestación eléctrica como desde los generadores de emergencia.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM056,documentación del proyecto,medida/compromiso del proponente,energia,,Este edificio contará además con servicios de distribución de energía eléctrica y enfriamiento para el equipamiento de telecomunicaciones.,,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,DP-Teros-24102023.pdf,21,,,Este edificio contará además con servicios de distribución de energía eléctrica y enfriamiento para el equipamiento de telecomunicaciones.,"potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM057,documentación del proyecto,medida/compromiso del proponente,,,"Edificio de administración El emprendimiento propuesto contará con una edificación enteramente dedicada a albergar las labores administrativas que incluirá un comedor, baños, oficinas y salas de reuniones.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,DP-Teros-24102023.pdf,21,,,"Edificio de administración El emprendimiento propuesto contará con una edificación enteramente dedicada a albergar las labores administrativas que incluirá un comedor, baños, oficinas y salas de reuniones.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM058,documentación del proyecto,medida/compromiso del proponente,generadores_combustible,,"Contará con un pequeño generador eléctrico de respaldo en caso de emergencia, y con plazas de estacionamiento anexas al edificio.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,DP-Teros-24102023.pdf,21,,,"Contará con un pequeño generador eléctrico de respaldo en caso de emergencia, y con plazas de estacionamiento anexas al edificio.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM059,documentación del proyecto,medida/compromiso del proponente,efluentes,,"Aguas residuales industriales Las aguas residuales industriales se generarán en actividades de mantenimiento programadas en el sistema de ciclo cerrado de enfriamiento, o por roturas de válvulas, sellos, etc., en este sistema.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,DP-Teros-24102023.pdf,22,,,"Aguas residuales industriales Las aguas residuales industriales se generarán en actividades de mantenimiento programadas en el sistema de ciclo cerrado de enfriamiento, o por roturas de válvulas, sellos, etc., en este sistema.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
